       88	2019-02-21 08:03:16	1	0	1	0
       96	2019-02-21 08:08:08	1	0	1	0
       79	2019-02-21 08:11:00	1	0	1	0
       91	2019-02-21 08:22:58	1	0	1	0
       89	2019-02-21 08:25:24	1	0	1	0
       26	2019-02-21 08:26:26	1	0	1	0
       59	2019-02-21 08:35:32	1	0	1	0
       83	2019-02-21 08:43:15	1	0	1	0
       80	2019-02-21 08:43:25	1	0	1	0
       94	2019-02-21 08:48:01	1	0	1	0
       92	2019-02-21 09:01:07	1	0	1	0
       95	2019-02-21 09:01:52	1	0	1	0
       86	2019-02-21 09:04:26	1	0	1	0
       85	2019-02-21 09:10:50	1	0	1	0
       57	2019-02-21 09:13:08	1	0	1	0
       87	2019-02-21 09:36:23	1	0	1	0
       38	2019-02-21 09:43:00	1	0	1	0
       35	2019-02-21 09:49:34	1	0	1	0
       93	2019-02-21 09:49:58	1	0	1	0
       36	2019-02-21 10:29:34	1	0	1	0
       50	2019-02-21 10:54:58	1	0	1	0
       65	2019-02-21 11:26:03	1	0	1	0
       88	2019-02-21 15:50:40	1	1	1	0
       80	2019-02-21 17:31:42	1	1	1	0
       85	2019-02-21 17:32:56	1	1	1	0
       50	2019-02-21 17:40:00	1	1	1	0
       89	2019-02-21 17:40:26	1	1	1	0
       94	2019-02-21 17:41:04	1	1	1	0
       57	2019-02-21 17:44:20	1	1	1	0
       96	2019-02-21 17:45:51	1	1	1	0
       79	2019-02-21 18:06:15	1	1	1	0
       86	2019-02-21 18:12:17	1	1	1	0
       91	2019-02-21 18:21:03	1	1	1	0
       95	2019-02-21 18:21:29	1	1	1	0
       87	2019-02-21 18:30:51	1	1	1	0
       59	2019-02-21 18:32:05	1	1	1	0
       92	2019-02-21 18:39:36	1	1	1	0
       38	2019-02-21 18:42:14	1	1	1	0
       83	2019-02-21 19:20:29	1	1	1	0
       65	2019-02-21 20:21:34	1	1	1	0
       35	2019-02-21 20:36:49	1	1	1	0
       88	2019-02-22 08:08:11	1	0	1	0
       96	2019-02-22 08:14:59	1	0	1	0
       83	2019-02-22 08:36:57	1	0	1	0
       59	2019-02-22 08:41:52	1	0	1	0
       92	2019-02-22 08:43:01	1	0	1	0
       89	2019-02-22 08:43:50	1	0	1	0
       94	2019-02-22 08:52:50	1	0	1	0
       26	2019-02-22 08:56:00	1	0	1	0
       80	2019-02-22 08:56:15	1	0	1	0
       57	2019-02-22 09:00:41	1	0	1	0
       36	2019-02-22 09:02:55	1	0	1	0
       85	2019-02-22 09:04:31	1	0	1	0
       86	2019-02-22 09:08:00	1	0	1	0
       95	2019-02-22 09:27:24	1	0	1	0
       35	2019-02-22 09:38:49	1	0	1	0
       87	2019-02-22 09:40:30	1	0	1	0
       38	2019-02-22 09:52:28	1	0	1	0
       93	2019-02-22 10:04:26	1	0	1	0
       91	2019-02-22 10:08:57	1	0	1	0
       50	2019-02-22 10:29:50	1	0	1	0
       95	2019-02-22 17:30:28	1	1	1	0
       86	2019-02-22 17:41:40	1	1	1	0
       87	2019-02-22 17:43:20	1	1	1	0
       94	2019-02-22 17:43:27	1	1	1	0
       96	2019-02-22 17:43:34	1	1	1	0
       80	2019-02-22 17:43:39	1	1	1	0
       85	2019-02-22 17:56:07	1	1	1	0
       50	2019-02-22 17:56:10	1	1	1	0
       83	2019-02-22 17:57:29	1	1	1	0
       88	2019-02-22 17:59:04	1	1	1	0
       57	2019-02-22 18:17:01	1	1	1	0
       38	2019-02-22 18:17:10	1	1	1	0
       65	2019-02-22 18:33:47	1	1	1	0
       89	2019-02-22 18:36:38	1	1	1	0
       92	2019-02-22 18:55:36	1	1	1	0
       91	2019-02-22 18:58:49	1	1	1	0
       59	2019-02-22 19:03:29	1	1	1	0
       35	2019-02-22 19:29:29	1	1	1	0
       65	2019-02-22 20:37:00	1	1	1	0
       36	2019-02-22 20:37:26	1	1	1	0
       94	2019-02-25 07:54:16	1	0	1	0
       88	2019-02-25 07:54:21	1	0	1	0
       96	2019-02-25 08:00:14	1	0	1	0
       79	2019-02-25 08:11:11	1	0	1	0
       91	2019-02-25 08:27:27	1	0	1	0
       83	2019-02-25 08:39:24	1	0	1	0
       89	2019-02-25 08:42:39	1	0	1	0
       92	2019-02-25 08:43:40	1	0	1	0
       59	2019-02-25 08:43:47	1	0	1	0
       81	2019-02-25 08:49:38	1	0	1	0
       57	2019-02-25 08:52:00	1	0	1	0
       86	2019-02-25 08:54:11	1	0	1	0
       35	2019-02-25 08:55:05	1	0	1	0
       26	2019-02-25 08:55:28	1	0	1	0
       95	2019-02-25 08:57:24	1	0	1	0
       85	2019-02-25 09:07:55	1	0	1	0
       87	2019-02-25 09:31:15	1	0	1	0
       38	2019-02-25 09:42:28	1	0	1	0
       36	2019-02-25 10:40:31	1	0	1	0
       50	2019-02-25 11:06:26	1	0	1	0
       65	2019-02-25 11:06:34	1	0	1	0
       93	2019-02-25 11:46:15	1	0	1	0
       94	2019-02-25 13:20:04	1	0	1	0
       96	2019-02-25 17:30:35	1	1	1	0
       95	2019-02-25 17:30:49	1	1	1	0
       88	2019-02-25 17:36:26	1	1	1	0
       86	2019-02-25 17:38:29	1	1	1	0
       85	2019-02-25 17:39:47	1	1	1	0
       89	2019-02-25 17:43:58	1	1	1	0
       26	2019-02-25 17:46:48	1	1	1	0
       79	2019-02-25 17:46:53	1	1	1	0
       91	2019-02-25 17:47:06	1	1	1	0
       38	2019-02-25 17:47:30	1	1	1	0
       83	2019-02-25 17:47:46	1	1	1	0
       57	2019-02-25 17:48:03	1	1	1	0
       92	2019-02-25 17:53:56	1	1	1	0
       81	2019-02-25 18:18:29	1	1	1	0
       59	2019-02-25 18:32:07	1	1	1	0
       65	2019-02-25 18:47:41	1	1	1	0
       50	2019-02-25 18:48:04	1	1	1	0
       36	2019-02-25 18:59:48	1	1	1	0
       87	2019-02-25 19:46:42	1	1	1	0
       35	2019-02-25 20:07:28	1	1	1	0
       96	2019-02-26 08:02:11	1	0	1	0
       79	2019-02-26 08:14:53	1	0	1	0
       54	2019-02-26 08:18:45	1	0	1	0
       91	2019-02-26 08:20:35	1	0	1	0
       83	2019-02-26 08:21:44	1	0	1	0
       89	2019-02-26 08:26:09	1	0	1	0
       88	2019-02-26 08:30:09	1	0	1	0
       94	2019-02-26 08:44:40	1	0	1	0
       81	2019-02-26 08:49:40	1	0	1	0
       26	2019-02-26 08:51:30	1	0	1	0
       87	2019-02-26 08:51:35	1	0	1	0
       95	2019-02-26 09:05:43	1	0	1	0
       85	2019-02-26 09:20:39	1	0	1	0
       36	2019-02-26 09:44:58	1	0	1	0
       65	2019-02-26 09:49:54	1	0	1	0
       92	2019-02-26 10:13:37	1	0	1	0
       38	2019-02-26 10:18:28	1	0	1	0
       93	2019-02-26 11:53:08	1	0	1	0
       87	2019-02-26 17:37:40	1	1	1	0
       81	2019-02-26 17:38:56	1	1	1	0
       26	2019-02-26 17:40:55	1	1	1	0
       89	2019-02-26 17:42:56	1	1	1	0
       95	2019-02-26 17:43:06	1	1	1	0
       88	2019-02-26 17:43:44	1	1	1	0
       91	2019-02-26 17:46:03	1	1	1	0
       83	2019-02-26 17:49:45	1	1	1	0
       96	2019-02-26 17:49:52	1	1	1	0
       94	2019-02-26 17:49:57	1	1	1	0
       54	2019-02-26 17:55:06	1	1	1	0
       79	2019-02-26 18:00:38	1	1	1	0
       38	2019-02-26 18:07:17	1	1	1	0
       92	2019-02-26 18:09:45	1	1	1	0
       85	2019-02-26 18:11:46	1	1	1	0
       36	2019-02-26 19:03:47	1	1	1	0
       65	2019-02-26 20:41:26	1	1	1	0
       83	2019-02-27 08:06:33	1	0	1	0
       79	2019-02-27 08:10:19	1	0	1	0
       88	2019-02-27 08:11:20	1	0	1	0
       26	2019-02-27 08:20:02	1	0	1	0
       96	2019-02-27 08:20:42	1	0	1	0
       91	2019-02-27 08:22:37	1	0	1	0
       89	2019-02-27 08:30:38	1	0	1	0
       81	2019-02-27 08:30:59	1	0	1	0
       59	2019-02-27 08:33:35	1	0	1	0
       57	2019-02-27 08:44:53	1	0	1	0
       94	2019-02-27 08:58:25	1	0	1	0
       87	2019-02-27 09:01:06	1	0	1	0
       95	2019-02-27 09:01:58	1	0	1	0
       85	2019-02-27 09:05:17	1	0	1	0
       92	2019-02-27 09:07:25	1	0	1	0
       86	2019-02-27 09:07:54	1	0	1	0
       50	2019-02-27 09:10:27	1	0	1	0
       35	2019-02-27 09:30:01	1	0	1	0
       38	2019-02-27 09:48:04	1	0	1	0
       36	2019-02-27 10:08:49	1	0	1	0
       93	2019-02-27 10:09:42	1	0	1	0
       54	2019-02-27 10:24:34	1	0	1	0
       65	2019-02-27 11:32:15	1	0	1	0
       26	2019-02-27 15:03:07	1	1	1	0
       87	2019-02-27 17:33:15	1	1	1	0
       81	2019-02-27 17:36:52	1	1	1	0
       86	2019-02-27 17:37:09	1	1	1	0
       35	2019-02-27 17:37:34	1	1	1	0
       36	2019-02-27 17:37:43	1	1	1	0
       54	2019-02-27 17:38:53	1	1	1	0
       85	2019-02-27 17:39:15	1	1	1	0
       65	2019-02-27 17:41:52	1	1	1	0
       83	2019-02-27 17:42:58	1	1	1	0
       88	2019-02-27 17:44:00	1	1	1	0
       96	2019-02-27 17:44:18	1	1	1	0
       95	2019-02-27 17:44:37	1	1	1	0
       59	2019-02-27 17:44:40	1	1	1	0
       94	2019-02-27 17:44:54	1	1	1	0
       38	2019-02-27 17:47:21	1	1	1	0
       57	2019-02-27 17:49:00	1	1	1	0
       93	2019-02-27 17:49:13	1	1	1	0
       92	2019-02-27 17:49:39	1	1	1	0
       91	2019-02-27 17:51:03	1	1	1	0
       79	2019-02-27 17:51:10	1	1	1	0
       96	2019-02-28 07:53:24	1	0	1	0
       88	2019-02-28 08:04:26	1	0	1	0
       83	2019-02-28 08:13:30	1	0	1	0
       79	2019-02-28 08:22:31	1	0	1	0
       91	2019-02-28 08:22:46	1	0	1	0
       54	2019-02-28 08:23:31	1	0	1	0
       89	2019-02-28 08:31:53	1	0	1	0
       92	2019-02-28 08:38:42	1	0	1	0
       94	2019-02-28 08:41:18	1	0	1	0
       81	2019-02-28 08:52:11	1	0	1	0
       85	2019-02-28 08:54:02	1	0	1	0
       57	2019-02-28 08:55:41	1	0	1	0
       59	2019-02-28 09:20:31	1	0	1	0
       95	2019-02-28 09:24:40	1	0	1	0
       87	2019-02-28 09:35:53	1	0	1	0
       86	2019-02-28 09:36:24	1	0	1	0
       26	2019-02-28 09:41:01	1	0	1	0
       35	2019-02-28 09:45:31	1	0	1	0
       38	2019-02-28 10:00:08	1	0	1	0
       36	2019-02-28 10:11:40	1	0	1	0
       97	2019-02-28 14:31:45	1	0	1	0
       87	2019-02-28 17:30:41	1	1	1	0
       35	2019-02-28 17:32:00	1	1	1	0
       86	2019-02-28 17:37:56	1	1	1	0
       83	2019-02-28 17:39:38	1	1	1	0
       85	2019-02-28 17:40:21	1	1	1	0
       96	2019-02-28 17:42:44	1	1	1	0
       54	2019-02-28 17:49:48	1	1	1	0
       81	2019-02-28 17:50:02	1	1	1	0
       89	2019-02-28 17:51:09	1	1	1	0
       38	2019-02-28 17:55:28	1	1	1	0
       57	2019-02-28 17:56:10	1	1	1	0
       26	2019-02-28 18:02:26	1	1	1	0
       59	2019-02-28 18:14:42	1	1	1	0
       88	2019-02-28 18:18:47	1	1	1	0
       94	2019-02-28 18:18:54	1	1	1	0
       79	2019-02-28 18:34:11	1	1	1	0
       91	2019-02-28 18:48:10	1	1	1	0
       92	2019-02-28 18:58:13	1	1	1	0
       36	2019-02-28 19:30:28	1	1	1	0
       97	2019-03-01 06:46:36	1	0	1	0
       80	2019-03-01 07:51:21	1	0	1	0
       87	2019-03-01 08:04:06	1	0	1	0
       81	2019-03-01 08:05:22	1	0	1	0
       86	2019-03-01 08:07:37	1	0	1	0
       79	2019-03-01 08:08:31	1	0	1	0
       59	2019-03-01 08:09:14	1	0	1	0
       94	2019-03-01 08:09:51	1	0	1	0
       96	2019-03-01 08:11:51	1	0	1	0
       89	2019-03-01 08:12:12	1	0	1	0
       88	2019-03-01 08:14:48	1	0	1	0
       93	2019-03-01 08:17:43	1	0	1	0
       91	2019-03-01 08:24:24	1	0	1	0
       85	2019-03-01 08:24:59	1	0	1	0
       92	2019-03-01 08:27:07	1	0	1	0
       26	2019-03-01 08:29:59	1	0	1	0
       83	2019-03-01 08:34:31	1	0	1	0
       35	2019-03-01 08:46:40	1	0	1	0
       57	2019-03-01 08:51:25	1	0	1	0
       36	2019-03-01 08:52:57	1	0	1	0
       95	2019-03-01 08:55:37	1	0	1	0
       38	2019-03-01 09:02:41	1	0	1	0
       26	2019-03-01 17:01:32	1	1	1	0
       83	2019-03-01 17:01:49	1	1	1	0
       36	2019-03-01 17:01:53	1	1	1	0
       85	2019-03-01 17:05:25	1	1	1	0
       81	2019-03-01 17:06:13	1	1	1	0
       35	2019-03-01 17:11:51	1	1	1	0
       91	2019-03-01 17:29:32	1	1	1	0
       80	2019-03-01 17:30:12	1	1	1	0
       89	2019-03-01 17:31:02	1	1	1	0
       87	2019-03-01 17:32:01	1	1	1	0
       94	2019-03-01 17:36:01	1	1	1	0
       88	2019-03-01 17:36:06	1	1	1	0
       59	2019-03-01 17:36:15	1	1	1	0
       92	2019-03-01 17:36:30	1	1	1	0
       86	2019-03-01 17:37:22	1	1	1	0
       57	2019-03-01 17:39:10	1	1	1	0
       95	2019-03-01 17:39:17	1	1	1	0
       96	2019-03-01 18:12:00	1	1	1	0
       97	2019-03-01 18:31:47	1	1	1	0
       79	2019-03-01 18:31:54	1	1	1	0
       97	2019-03-04 07:05:10	1	0	1	0
       79	2019-03-04 07:56:07	1	0	1	0
       86	2019-03-04 08:10:36	1	0	1	0
